longitude,latitude,terrain_class,terrain_label
7.008389261744966,5.45,3,highland
7.009060402684564,5.366667,2,midland
7.009060402684564,5.367226281879194,2,midland
7.009060402684564,5.367785563758389,2,midland
7.009060402684564,5.3683448456375835,2,midland
7.009060402684564,5.368904127516778,2,midland
7.009060402684564,5.369463409395973,2,midland
7.009060402684564,5.370022691275167,2,midland
7.009060402684564,5.370581973154362,2,midland
7.009060402684564,5.371141255033557,2,midland
7.009060402684564,5.371700536912751,2,midland
7.009060402684564,5.372259818791946,2,midland
7.009060402684564,5.3728191006711405,2,midland
7.009060402684564,5.373378382550335,2,midland
7.009060402684564,5.37393766442953,2,midland
7.009060402684564,5.374496946308724,2,midland
7.009060402684564,5.375056228187919,2,midland
7.009060402684564,5.375615510067114,2,midland
7.009060402684564,5.376174791946308,2,midland
7.009060402684564,5.376734073825503,2,midland
7.009060402684564,5.377293355704698,2,midland
7.009060402684564,5.377852637583892,2,midland
7.009060402684564,5.378411919463087,2,midland
7.009060402684564,5.3789712013422815,2,midland
7.009060402684564,5.379530483221476,2,midland
7.009060402684564,5.380089765100671,2,midland
7.009060402684564,5.380649046979865,2,midland
7.009060402684564,5.38120832885906,2,midland
7.009060402684564,5.381767610738255,2,midland
7.009060402684564,5.382326892617449,2,midland
7.009060402684564,5.382886174496644,2,midland
7.009060402684564,5.3834454563758385,2,midland
7.009060402684564,5.384004738255033,2,midland
7.009060402684564,5.384564020134228,2,midland
7.009060402684564,5.385123302013422,2,midland
7.009060402684564,5.385682583892617,2,midland
7.009060402684564,5.386241865771812,2,midland
7.009060402684564,5.386801147651006,2,midland
7.009060402684564,5.387360429530201,2,midland
7.009060402684564,5.3879197114093955,2,midland
7.009060402684564,5.38847899328859,2,midland
7.009060402684564,5.389038275167785,2,midland
7.009060402684564,5.389597557046979,2,midland
7.009060402684564,5.390156838926174,2,midland
7.009060402684564,5.390716120805369,2,midland
7.009060402684564,5.391275402684563,2,midland
7.009060402684564,5.391834684563758,3,highland
7.009060402684564,5.3923939664429525,3,highland
7.009060402684564,5.392953248322147,3,highland
7.009060402684564,5.393512530201342,3,highland
7.009060402684564,5.394071812080536,3,highland
7.009060402684564,5.394631093959731,3,highland
7.009060402684564,5.395190375838926,3,highland
7.009060402684564,5.39574965771812,3,highland
7.009060402684564,5.396308939597315,3,highland
7.009060402684564,5.39686822147651,3,highland
7.009060402684564,5.397427503355704,3,highland
7.009060402684564,5.397986785234899,3,highland
7.009060402684564,5.3985460671140935,3,highland
7.009060402684564,5.399105348993288,3,highland
7.009060402684564,5.399664630872483,3,highland
7.009060402684564,5.400223912751677,3,highland
7.009060402684564,5.400783194630872,3,highland
7.009060402684564,5.401342476510067,3,highland
7.009060402684564,5.401901758389261,3,highland
7.009060402684564,5.402461040268456,3,highland
7.009060402684564,5.4030203221476505,3,highland
7.009060402684564,5.403579604026845,3,highland
7.009060402684564,5.40413888590604,3,highland
7.009060402684564,5.404698167785234,3,highland
7.009060402684564,5.405257449664429,3,highland
7.009060402684564,5.405816731543624,3,highland
7.009060402684564,5.406376013422818,3,highland
7.009060402684564,5.406935295302013,3,highland
7.009060402684564,5.4074945771812075,3,highland
7.009060402684564,5.408053859060402,3,highland
7.009060402684564,5.408613140939597,3,highland
7.009060402684564,5.409172422818792,3,highland
7.009060402684564,5.409731704697987,3,highland
7.009060402684564,5.4102909865771815,3,highland
7.009060402684564,5.410850268456376,3,highland
7.009060402684564,5.411409550335571,3,highland
7.009060402684564,5.411968832214765,3,highland
7.009060402684564,5.41252811409396,3,highland
7.009060402684564,5.413087395973155,3,highland
7.009060402684564,5.413646677852349,3,highland
7.009060402684564,5.414205959731544,3,highland
7.009060402684564,5.414765241610739,3,highland
7.009060402684564,5.415324523489933,3,highland
7.009060402684564,5.415883805369128,3,highland
7.009060402684564,5.4164430872483225,3,highland
7.009060402684564,5.417002369127517,3,highland
7.009060402684564,5.417561651006712,3,highland
7.009060402684564,5.418120932885906,3,highland
7.009060402684564,5.418680214765101,3,highland
7.009060402684564,5.419239496644296,3,highland
7.009060402684564,5.41979877852349,3,highland
7.009060402684564,5.420358060402685,3,highland
7.009060402684564,5.4209173422818795,3,highland
7.009060402684564,5.421476624161074,3,highland
7.009060402684564,5.422035906040269,3,highland
7.009060402684564,5.422595187919463,3,highland
7.009060402684564,5.423154469798658,3,highland
7.009060402684564,5.423713751677853,3,highland
7.009060402684564,5.424273033557047,3,highland
7.009060402684564,5.424832315436242,3,highland
7.009060402684564,5.4253915973154365,3,highland
7.009060402684564,5.425950879194631,3,highland
7.009060402684564,5.426510161073826,3,highland
7.009060402684564,5.42706944295302,3,highland
7.009060402684564,5.427628724832215,3,highland
7.009060402684564,5.42818800671141,3,highland
7.009060402684564,5.428747288590604,3,highland
7.009060402684564,5.429306570469799,3,highland
7.009060402684564,5.4298658523489935,3,highland
7.009060402684564,5.430425134228188,3,highland
7.009060402684564,5.430984416107383,3,highland
7.009060402684564,5.431543697986577,3,highland
7.009060402684564,5.432102979865772,3,highland
7.009060402684564,5.432662261744967,3,highland
7.009060402684564,5.433221543624161,3,highland
7.009060402684564,5.433780825503356,3,highland
7.009060402684564,5.434340107382551,3,highland
7.009060402684564,5.434899389261745,3,highland
7.009060402684564,5.43545867114094,3,highland
7.009060402684564,5.4360179530201345,3,highland
7.009060402684564,5.436577234899329,3,highland
7.009060402684564,5.437136516778524,3,highland
7.009060402684564,5.437695798657718,3,highland
7.009060402684564,5.438255080536913,3,highland
7.009060402684564,5.438814362416108,3,highland
7.009060402684564,5.439373644295302,3,highland
7.009060402684564,5.439932926174497,3,highland
7.009060402684564,5.4404922080536915,3,highland
7.009060402684564,5.441051489932886,3,highland
7.009060402684564,5.441610771812081,3,highland
7.009060402684564,5.442170053691275,3,highland
7.009060402684564,5.44272933557047,3,highland
7.009060402684564,5.443288617449665,3,highland
7.009060402684564,5.443847899328859,3,highland
7.009060402684564,5.444407181208054,3,highland
7.009060402684564,5.4449664630872485,3,highland
7.009060402684564,5.445525744966443,3,highland
7.009060402684564,5.446085026845638,3,highland
7.009060402684564,5.446644308724832,3,highland
7.009060402684564,5.447203590604027,3,highland
7.009060402684564,5.447762872483222,3,highland
7.009060402684564,5.448322154362416,3,highland
7.009060402684564,5.448881436241611,3,highland
7.009060402684564,5.4494407181208055,3,highland
7.009060402684564,5.45,3,highland
7.009731543624161,5.366667,1,lowland
7.009731543624161,5.367226281879194,1,lowland
7.009731543624161,5.367785563758389,1,lowland
7.009731543624161,5.3683448456375835,1,lowland
7.009731543624161,5.368904127516778,2,midland
7.009731543624161,5.369463409395973,2,midland
7.009731543624161,5.370022691275167,2,midland
7.009731543624161,5.370581973154362,2,midland
7.009731543624161,5.371141255033557,2,midland
7.009731543624161,5.371700536912751,2,midland
7.009731543624161,5.372259818791946,2,midland
7.009731543624161,5.3728191006711405,2,midland
7.009731543624161,5.373378382550335,2,midland
7.009731543624161,5.37393766442953,2,midland
7.009731543624161,5.374496946308724,2,midland
7.009731543624161,5.375056228187919,2,midland
7.009731543624161,5.375615510067114,2,midland
7.009731543624161,5.376174791946308,2,midland
7.009731543624161,5.376734073825503,2,midland
7.009731543624161,5.377293355704698,2,midland
7.009731543624161,5.377852637583892,2,midland
7.009731543624161,5.378411919463087,2,midland
7.009731543624161,5.3789712013422815,2,midland
7.009731543624161,5.379530483221476,2,midland
7.009731543624161,5.380089765100671,2,midland
7.009731543624161,5.380649046979865,2,midland
7.009731543624161,5.38120832885906,2,midland
7.009731543624161,5.381767610738255,2,midland
7.009731543624161,5.382326892617449,2,midland
7.009731543624161,5.382886174496644,2,midland
7.009731543624161,5.3834454563758385,2,midland
7.009731543624161,5.384004738255033,2,midland
7.009731543624161,5.384564020134228,2,midland
7.009731543624161,5.385123302013422,2,midland
7.009731543624161,5.385682583892617,2,midland
7.009731543624161,5.386241865771812,2,midland
7.009731543624161,5.386801147651006,2,midland
7.009731543624161,5.387360429530201,2,midland
7.009731543624161,5.3879197114093955,2,midland
7.009731543624161,5.38847899328859,2,midland
7.009731543624161,5.389038275167785,2,midland
7.009731543624161,5.389597557046979,2,midland
7.009731543624161,5.390156838926174,2,midland
7.009731543624161,5.390716120805369,2,midland
7.009731543624161,5.391275402684563,2,midland
7.009731543624161,5.391834684563758,2,midland
7.009731543624161,5.3923939664429525,3,highland
7.009731543624161,5.392953248322147,3,highland
7.009731543624161,5.393512530201342,3,highland
7.009731543624161,5.394071812080536,3,highland
7.009731543624161,5.394631093959731,3,highland
7.009731543624161,5.395190375838926,3,highland
7.009731543624161,5.39574965771812,3,highland
7.009731543624161,5.396308939597315,3,highland
7.009731543624161,5.39686822147651,3,highland
7.009731543624161,5.397427503355704,3,highland
7.009731543624161,5.397986785234899,3,highland
7.009731543624161,5.3985460671140935,3,highland
7.009731543624161,5.399105348993288,3,highland
7.009731543624161,5.399664630872483,3,highland
7.009731543624161,5.400223912751677,3,highland
7.009731543624161,5.400783194630872,3,highland
7.009731543624161,5.401342476510067,3,highland
7.009731543624161,5.401901758389261,3,highland
7.009731543624161,5.402461040268456,3,highland
7.009731543624161,5.4030203221476505,3,highland
7.009731543624161,5.403579604026845,3,highland
7.009731543624161,5.40413888590604,3,highland
7.009731543624161,5.404698167785234,3,highland
7.009731543624161,5.405257449664429,3,highland
7.009731543624161,5.405816731543624,3,highland
7.009731543624161,5.406376013422818,3,highland
7.009731543624161,5.406935295302013,3,highland
7.009731543624161,5.4074945771812075,3,highland
7.009731543624161,5.408053859060402,3,highland
7.009731543624161,5.408613140939597,3,highland
7.009731543624161,5.409172422818792,3,highland
7.009731543624161,5.409731704697987,3,highland
7.009731543624161,5.4102909865771815,3,highland
7.009731543624161,5.410850268456376,3,highland
7.009731543624161,5.411409550335571,3,highland
7.009731543624161,5.411968832214765,3,highland
7.009731543624161,5.41252811409396,3,highland
7.009731543624161,5.413087395973155,3,highland
7.009731543624161,5.413646677852349,3,highland
7.009731543624161,5.414205959731544,3,highland
7.009731543624161,5.414765241610739,3,highland
7.009731543624161,5.415324523489933,3,highland
7.009731543624161,5.415883805369128,3,highland
7.009731543624161,5.4164430872483225,3,highland
7.009731543624161,5.417002369127517,3,highland
7.009731543624161,5.417561651006712,3,highland
7.009731543624161,5.418120932885906,3,highland
7.009731543624161,5.418680214765101,3,highland
7.009731543624161,5.419239496644296,3,highland
7.009731543624161,5.41979877852349,3,highland
7.009731543624161,5.420358060402685,3,highland
7.009731543624161,5.4209173422818795,3,highland
7.009731543624161,5.421476624161074,3,highland
7.009731543624161,5.422035906040269,3,highland
7.009731543624161,5.422595187919463,3,highland
7.009731543624161,5.423154469798658,3,highland
7.009731543624161,5.423713751677853,3,highland
7.009731543624161,5.424273033557047,3,highland
7.009731543624161,5.424832315436242,3,highland
7.009731543624161,5.4253915973154365,3,highland
7.009731543624161,5.425950879194631,3,highland
7.009731543624161,5.426510161073826,3,highland
7.009731543624161,5.42706944295302,3,highland
7.009731543624161,5.427628724832215,3,highland
7.009731543624161,5.42818800671141,3,highland
7.009731543624161,5.428747288590604,3,highland
7.009731543624161,5.429306570469799,3,highland
7.009731543624161,5.4298658523489935,3,highland
7.009731543624161,5.430425134228188,3,highland
7.009731543624161,5.430984416107383,3,highland
7.009731543624161,5.431543697986577,3,highland
7.009731543624161,5.432102979865772,3,highland
7.009731543624161,5.432662261744967,3,highland
7.009731543624161,5.433221543624161,3,highland
7.009731543624161,5.433780825503356,3,highland
7.009731543624161,5.434340107382551,3,highland
7.009731543624161,5.434899389261745,3,highland
7.009731543624161,5.43545867114094,3,highland
7.009731543624161,5.4360179530201345,3,highland
7.009731543624161,5.436577234899329,3,highland
7.009731543624161,5.437136516778524,3,highland
7.009731543624161,5.437695798657718,3,highland
7.009731543624161,5.438255080536913,3,highland
7.009731543624161,5.438814362416108,3,highland
7.009731543624161,5.439373644295302,3,highland
7.009731543624161,5.439932926174497,3,highland
7.009731543624161,5.4404922080536915,3,highland
7.009731543624161,5.441051489932886,3,highland
7.009731543624161,5.441610771812081,3,highland
7.009731543624161,5.442170053691275,3,highland
7.009731543624161,5.44272933557047,3,highland
7.009731543624161,5.443288617449665,3,highland
7.009731543624161,5.443847899328859,3,highland
7.009731543624161,5.444407181208054,3,highland
7.009731543624161,5.4449664630872485,3,highland
7.009731543624161,5.445525744966443,3,highland
7.009731543624161,5.446085026845638,3,highland
7.009731543624161,5.446644308724832,3,highland
7.009731543624161,5.447203590604027,3,highland
7.009731543624161,5.447762872483222,3,highland
7.009731543624161,5.448322154362416,3,highland
7.009731543624161,5.448881436241611,3,highland
7.009731543624161,5.4494407181208055,3,highland
7.009731543624161,5.45,3,highland
7.010402684563759,5.366667,1,lowland
7.010402684563759,5.367226281879194,1,lowland
7.010402684563759,5.367785563758389,1,lowland
7.010402684563759,5.3683448456375835,1,lowland
7.010402684563759,5.368904127516778,1,lowland
7.010402684563759,5.369463409395973,1,lowland
7.010402684563759,5.370022691275167,1,lowland
7.010402684563759,5.370581973154362,1,lowland
7.010402684563759,5.371141255033557,1,lowland
7.010402684563759,5.371700536912751,2,midland
7.010402684563759,5.372259818791946,2,midland
7.010402684563759,5.3728191006711405,2,midland
7.010402684563759,5.373378382550335,2,midland
7.010402684563759,5.37393766442953,2,midland
7.010402684563759,5.374496946308724,2,midland
7.010402684563759,5.375056228187919,2,midland
7.010402684563759,5.375615510067114,2,midland
7.010402684563759,5.376174791946308,2,midland
7.010402684563759,5.376734073825503,2,midland
7.010402684563759,5.377293355704698,2,midland
7.010402684563759,5.377852637583892,2,midland
7.010402684563759,5.378411919463087,2,midland
7.010402684563759,5.3789712013422815,2,midland
7.010402684563759,5.379530483221476,2,midland
7.010402684563759,5.380089765100671,2,midland
7.010402684563759,5.380649046979865,2,midland
7.010402684563759,5.38120832885906,2,midland
7.010402684563759,5.381767610738255,2,midland
7.010402684563759,5.382326892617449,2,midland
7.010402684563759,5.382886174496644,2,midland
7.010402684563759,5.3834454563758385,2,midland
7.010402684563759,5.384004738255033,2,midland
7.010402684563759,5.384564020134228,2,midland
7.010402684563759,5.385123302013422,2,midland
7.010402684563759,5.385682583892617,2,midland
7.010402684563759,5.386241865771812,2,midland
7.010402684563759,5.386801147651006,2,midland
7.010402684563759,5.387360429530201,2,midland
7.010402684563759,5.3879197114093955,2,midland
7.010402684563759,5.38847899328859,2,midland
7.010402684563759,5.389038275167785,2,midland
7.010402684563759,5.389597557046979,2,midland
7.010402684563759,5.390156838926174,2,midland
7.010402684563759,5.390716120805369,2,midland
7.010402684563759,5.391275402684563,2,midland
7.010402684563759,5.391834684563758,2,midland
7.010402684563759,5.3923939664429525,2,midland
7.010402684563759,5.392953248322147,3,highland
7.010402684563759,5.393512530201342,3,highland
7.010402684563759,5.394071812080536,3,highland
7.010402684563759,5.394631093959731,3,highland
7.010402684563759,5.395190375838926,3,highland
7.010402684563759,5.39574965771812,3,highland
7.010402684563759,5.396308939597315,3,highland
7.010402684563759,5.39686822147651,3,highland
7.010402684563759,5.397427503355704,3,highland
7.010402684563759,5.397986785234899,3,highland
7.010402684563759,5.3985460671140935,3,highland
7.010402684563759,5.399105348993288,3,highland
7.010402684563759,5.399664630872483,3,highland
7.010402684563759,5.400223912751677,3,highland
7.010402684563759,5.400783194630872,3,highland
7.010402684563759,5.401342476510067,3,highland
7.010402684563759,5.401901758389261,3,highland
7.010402684563759,5.402461040268456,3,highland
7.010402684563759,5.4030203221476505,3,highland
7.010402684563759,5.403579604026845,3,highland
7.010402684563759,5.40413888590604,3,highland
7.010402684563759,5.404698167785234,3,highland
7.010402684563759,5.405257449664429,3,highland
7.010402684563759,5.405816731543624,3,highland
7.010402684563759,5.406376013422818,3,highland
7.010402684563759,5.406935295302013,3,highland
7.010402684563759,5.4074945771812075,3,highland
7.010402684563759,5.408053859060402,3,highland
7.010402684563759,5.408613140939597,3,highland
7.010402684563759,5.409172422818792,3,highland
7.010402684563759,5.409731704697987,3,highland
7.010402684563759,5.4102909865771815,3,highland
7.010402684563759,5.410850268456376,3,highland
7.010402684563759,5.411409550335571,3,highland
7.010402684563759,5.411968832214765,3,highland
7.010402684563759,5.41252811409396,3,highland
7.010402684563759,5.413087395973155,3,highland
7.010402684563759,5.413646677852349,3,highland
7.010402684563759,5.414205959731544,3,highland
7.010402684563759,5.414765241610739,3,highland
7.010402684563759,5.415324523489933,3,highland
7.010402684563759,5.415883805369128,3,highland
7.010402684563759,5.4164430872483225,3,highland
7.010402684563759,5.417002369127517,3,highland
7.010402684563759,5.417561651006712,3,highland
7.010402684563759,5.418120932885906,3,highland
7.010402684563759,5.418680214765101,3,highland
7.010402684563759,5.419239496644296,3,highland
7.010402684563759,5.41979877852349,3,highland
7.010402684563759,5.420358060402685,3,highland
7.010402684563759,5.4209173422818795,3,highland
7.010402684563759,5.421476624161074,3,highland
7.010402684563759,5.422035906040269,3,highland
7.010402684563759,5.422595187919463,3,highland
7.010402684563759,5.423154469798658,3,highland
7.010402684563759,5.423713751677853,3,highland
7.010402684563759,5.424273033557047,3,highland
7.010402684563759,5.424832315436242,3,highland
7.010402684563759,5.4253915973154365,3,highland
7.010402684563759,5.425950879194631,3,highland
7.010402684563759,5.426510161073826,3,highland
7.010402684563759,5.42706944295302,3,highland
7.010402684563759,5.427628724832215,3,highland
7.010402684563759,5.42818800671141,3,highland
7.010402684563759,5.428747288590604,3,highland
7.010402684563759,5.429306570469799,3,highland
7.010402684563759,5.4298658523489935,3,highland
7.010402684563759,5.430425134228188,3,highland
7.010402684563759,5.430984416107383,3,highland
7.010402684563759,5.431543697986577,3,highland
7.010402684563759,5.432102979865772,3,highland
7.010402684563759,5.432662261744967,3,highland
7.010402684563759,5.433221543624161,3,highland
7.010402684563759,5.433780825503356,3,highland
7.010402684563759,5.434340107382551,3,highland
7.010402684563759,5.434899389261745,3,highland
7.010402684563759,5.43545867114094,3,highland
7.010402684563759,5.4360179530201345,3,highland
7.010402684563759,5.436577234899329,3,highland
7.010402684563759,5.437136516778524,3,highland
7.010402684563759,5.437695798657718,3,highland
7.010402684563759,5.438255080536913,3,highland
7.010402684563759,5.438814362416108,3,highland
7.010402684563759,5.439373644295302,3,highland
7.010402684563759,5.439932926174497,3,highland
7.010402684563759,5.4404922080536915,3,highland
7.010402684563759,5.441051489932886,3,highland
7.010402684563759,5.441610771812081,3,highland
7.010402684563759,5.442170053691275,3,highland
7.010402684563759,5.44272933557047,3,highland
7.010402684563759,5.443288617449665,3,highland
7.010402684563759,5.443847899328859,3,highland
7.010402684563759,5.444407181208054,3,highland
7.010402684563759,5.4449664630872485,3,highland
7.010402684563759,5.445525744966443,3,highland
7.010402684563759,5.446085026845638,3,highland
7.010402684563759,5.446644308724832,3,highland
7.010402684563759,5.447203590604027,3,highland
7.010402684563759,5.447762872483222,3,highland
7.010402684563759,5.448322154362416,3,highland
7.010402684563759,5.448881436241611,3,highland
7.010402684563759,5.4494407181208055,3,highland
7.010402684563759,5.45,3,highland
7.011073825503356,5.366667,1,lowland
7.011073825503356,5.367226281879194,1,lowland
7.011073825503356,5.367785563758389,1,lowland
7.011073825503356,5.3683448456375835,1,lowland
7.011073825503356,5.368904127516778,1,lowland
7.011073825503356,5.369463409395973,1,lowland
7.011073825503356,5.370022691275167,1,lowland
7.011073825503356,5.370581973154362,1,lowland
7.011073825503356,5.371141255033557,1,lowland
7.011073825503356,5.371700536912751,1,lowland
7.011073825503356,5.372259818791946,1,lowland
7.011073825503356,5.3728191006711405,1,lowland
7.011073825503356,5.373378382550335,2,midland
7.011073825503356,5.37393766442953,2,midland
7.011073825503356,5.374496946308724,2,midland
7.011073825503356,5.375056228187919,2,midland
7.011073825503356,5.375615510067114,2,midland
7.011073825503356,5.376174791946308,2,midland
7.011073825503356,5.376734073825503,2,midland
7.011073825503356,5.377293355704698,2,midland
7.011073825503356,5.377852637583892,2,midland
7.011073825503356,5.378411919463087,2,midland
7.011073825503356,5.3789712013422815,2,midland
7.011073825503356,5.379530483221476,2,midland
7.011073825503356,5.380089765100671,2,midland
7.011073825503356,5.380649046979865,2,midland
7.011073825503356,5.38120832885906,2,midland
7.011073825503356,5.381767610738255,2,midland
7.011073825503356,5.382326892617449,2,midland
7.011073825503356,5.382886174496644,2,midland
7.011073825503356,5.3834454563758385,2,midland
7.011073825503356,5.384004738255033,2,midland
7.011073825503356,5.384564020134228,2,midland
7.011073825503356,5.385123302013422,2,midland
7.011073825503356,5.385682583892617,2,midland
7.011073825503356,5.386241865771812,2,midland
7.011073825503356,5.386801147651006,2,midland
7.011073825503356,5.387360429530201,2,midland
7.011073825503356,5.3879197114093955,2,midland
7.011073825503356,5.38847899328859,2,midland
7.011073825503356,5.389038275167785,2,midland
7.011073825503356,5.389597557046979,2,midland
7.011073825503356,5.390156838926174,2,midland
7.011073825503356,5.390716120805369,2,midland
7.011073825503356,5.391275402684563,2,midland
7.011073825503356,5.391834684563758,2,midland
7.011073825503356,5.3923939664429525,2,midland
7.011073825503356,5.392953248322147,2,midland
7.011073825503356,5.393512530201342,2,midland
7.011073825503356,5.394071812080536,3,highland
7.011073825503356,5.394631093959731,3,highland
7.011073825503356,5.395190375838926,3,highland
7.011073825503356,5.39574965771812,3,highland
7.011073825503356,5.396308939597315,3,highland
7.011073825503356,5.39686822147651,3,highland
7.011073825503356,5.397427503355704,3,highland
7.011073825503356,5.397986785234899,3,highland
7.011073825503356,5.3985460671140935,3,highland
7.011073825503356,5.399105348993288,3,highland
7.011073825503356,5.399664630872483,3,highland
7.011073825503356,5.400223912751677,3,highland
7.011073825503356,5.400783194630872,3,highland
7.011073825503356,5.401342476510067,3,highland
7.011073825503356,5.401901758389261,3,highland
7.011073825503356,5.402461040268456,3,highland
7.011073825503356,5.4030203221476505,3,highland
7.011073825503356,5.403579604026845,3,highland
7.011073825503356,5.40413888590604,3,highland
7.011073825503356,5.404698167785234,3,highland
7.011073825503356,5.405257449664429,3,highland
7.011073825503356,5.405816731543624,3,highland
7.011073825503356,5.406376013422818,3,highland
7.011073825503356,5.406935295302013,3,highland
7.011073825503356,5.4074945771812075,3,highland
7.011073825503356,5.408053859060402,3,highland
7.011073825503356,5.408613140939597,3,highland
7.011073825503356,5.409172422818792,3,highland
7.011073825503356,5.409731704697987,3,highland
7.011073825503356,5.4102909865771815,3,highland
7.011073825503356,5.410850268456376,3,highland
7.011073825503356,5.411409550335571,3,highland
7.011073825503356,5.411968832214765,3,highland
7.011073825503356,5.41252811409396,3,highland
7.011073825503356,5.413087395973155,3,highland
7.011073825503356,5.413646677852349,3,highland
7.011073825503356,5.414205959731544,3,highland
7.011073825503356,5.414765241610739,3,highland
7.011073825503356,5.415324523489933,3,highland
7.011073825503356,5.415883805369128,3,highland
7.011073825503356,5.4164430872483225,3,highland
7.011073825503356,5.417002369127517,3,highland
7.011073825503356,5.417561651006712,3,highland
7.011073825503356,5.418120932885906,3,highland
7.011073825503356,5.418680214765101,3,highland
7.011073825503356,5.419239496644296,3,highland
7.011073825503356,5.41979877852349,3,highland
7.011073825503356,5.420358060402685,3,highland
7.011073825503356,5.4209173422818795,3,highland
7.011073825503356,5.421476624161074,3,highland
7.011073825503356,5.422035906040269,3,highland
7.011073825503356,5.422595187919463,3,highland
7.011073825503356,5.423154469798658,3,highland
7.011073825503356,5.423713751677853,3,highland
7.011073825503356,5.424273033557047,3,highland
7.011073825503356,5.424832315436242,3,highland
7.011073825503356,5.4253915973154365,3,highland
7.011073825503356,5.425950879194631,3,highland
7.011073825503356,5.426510161073826,3,highland
7.011073825503356,5.42706944295302,3,highland
7.011073825503356,5.427628724832215,3,highland
7.011073825503356,5.42818800671141,3,highland
7.011073825503356,5.428747288590604,3,highland
7.011073825503356,5.429306570469799,3,highland
7.011073825503356,5.4298658523489935,3,highland
7.011073825503356,5.430425134228188,3,highland
7.011073825503356,5.430984416107383,3,highland
7.011073825503356,5.431543697986577,3,highland
7.011073825503356,5.432102979865772,3,highland
7.011073825503356,5.432662261744967,3,highland
7.011073825503356,5.433221543624161,3,highland
7.011073825503356,5.433780825503356,3,highland
7.011073825503356,5.434340107382551,3,highland
7.011073825503356,5.434899389261745,3,highland
7.011073825503356,5.43545867114094,3,highland
7.011073825503356,5.4360179530201345,3,highland
7.011073825503356,5.436577234899329,3,highland
7.011073825503356,5.437136516778524,3,highland
7.011073825503356,5.437695798657718,3,highland
7.011073825503356,5.438255080536913,3,highland
7.011073825503356,5.438814362416108,3,highland
7.011073825503356,5.439373644295302,3,highland
7.011073825503356,5.439932926174497,3,highland
7.011073825503356,5.4404922080536915,3,highland
7.011073825503356,5.441051489932886,3,highland
7.011073825503356,5.441610771812081,3,highland
7.011073825503356,5.442170053691275,3,highland
7.011073825503356,5.44272933557047,3,highland
7.011073825503356,5.443288617449665,3,highland
7.011073825503356,5.443847899328859,3,highland
7.011073825503356,5.444407181208054,3,highland
7.011073825503356,5.4449664630872485,3,highland
7.011073825503356,5.445525744966443,3,highland
7.011073825503356,5.446085026845638,3,highland
7.011073825503356,5.446644308724832,3,highland
7.011073825503356,5.447203590604027,3,highland
7.011073825503356,5.447762872483222,3,highland
7.011073825503356,5.448322154362416,3,highland
7.011073825503356,5.448881436241611,3,highland
7.011073825503356,5.4494407181208055,3,highland
7.011073825503356,5.45,3,highland
7.0117449664429525,5.366667,1,lowland
7.0117449664429525,5.367226281879194,1,lowland
7.0117449664429525,5.367785563758389,1,lowland
7.0117449664429525,5.3683448456375835,1,lowland
7.0117449664429525,5.368904127516778,1,lowland
7.0117449664429525,5.369463409395973,1,lowland
7.0117449664429525,5.370022691275167,1,lowland
7.0117449664429525,5.370581973154362,1,lowland
7.0117449664429525,5.371141255033557,1,lowland
7.0117449664429525,5.371700536912751,1,lowland
7.0117449664429525,5.372259818791946,1,lowland
7.0117449664429525,5.3728191006711405,1,lowland
7.0117449664429525,5.373378382550335,1,lowland
7.0117449664429525,5.37393766442953,1,lowland
7.0117449664429525,5.374496946308724,2,midland
7.0117449664429525,5.375056228187919,2,midland
7.0117449664429525,5.375615510067114,2,midland
7.0117449664429525,5.376174791946308,2,midland
7.0117449664429525,5.376734073825503,2,midland
7.0117449664429525,5.377293355704698,2,midland
7.0117449664429525,5.377852637583892,2,midland
7.0117449664429525,5.378411919463087,2,midland
7.0117449664429525,5.3789712013422815,2,midland
7.0117449664429525,5.379530483221476,2,midland
7.0117449664429525,5.380089765100671,2,midland
7.0117449664429525,5.380649046979865,2,midland
7.0117449664429525,5.38120832885906,2,midland
7.0117449664429525,5.381767610738255,2,midland
7.0117449664429525,5.382326892617449,2,midland
7.0117449664429525,5.382886174496644,2,midland
7.0117449664429525,5.3834454563758385,2,midland
7.0117449664429525,5.384004738255033,2,midland
7.0117449664429525,5.384564020134228,2,midland
7.0117449664429525,5.385123302013422,2,midland
7.0117449664429525,5.385682583892617,2,midland
7.0117449664429525,5.386241865771812,2,midland
7.0117449664429525,5.386801147651006,2,midland
7.0117449664429525,5.387360429530201,2,midland
7.0117449664429525,5.3879197114093955,2,midland
7.0117449664429525,5.38847899328859,2,midland
7.0117449664429525,5.389038275167785,2,midland
7.0117449664429525,5.389597557046979,2,midland
7.0117449664429525,5.390156838926174,2,midland
7.0117449664429525,5.390716120805369,2,midland
7.0117449664429525,5.391275402684563,2,midland
7.0117449664429525,5.391834684563758,2,midland
7.0117449664429525,5.3923939664429525,2,midland
7.0117449664429525,5.392953248322147,2,midland
7.0117449664429525,5.393512530201342,2,midland
7.0117449664429525,5.394071812080536,2,midland
7.0117449664429525,5.394631093959731,2,midland
7.0117449664429525,5.395190375838926,2,midland
7.0117449664429525,5.39574965771812,2,midland
7.0117449664429525,5.396308939597315,2,midland
7.0117449664429525,5.39686822147651,2,midland
7.0117449664429525,5.397427503355704,2,midland
7.0117449664429525,5.397986785234899,2,midland
7.0117449664429525,5.3985460671140935,2,midland
